platform	external_id	title	price	rating	review_count	sold	commission_rate	source_url	affiliate_link	image_url	purchase_signal	selected_order
mercado-livre	MLB6823283528	Bomba Elétrica Portátil Digital Para Encher Pneu De Carro Moto Bicicleta Inflador Automotivo Cor Preto	R$ 180,49	4.8		1000	62	https://www.mercadolivre.com.br/bomba-eletrica-portatil-digital-para-encher-pneu-de-carro-moto-bicicleta-inflador-automotivo-cor-preto/p/MLB57468779?pdp_filters=item_id%3AMLB6823283528&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB6823283528&sid=affiliates	https://meli.la/154YAab	https://http2.mlstatic.com/D_Q_NP_2X_919649-MLA112122698633_052026-AB.webp	1000 vendidos no Mercado Livre	2
mercado-livre	MLB4716282936	Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio Cinza-escuro 127/220v	R$ 61,11	4.8		1000	27	https://www.mercadolivre.com.br/calibrador-compressor-pneu-digital-carro-bike-moto-sem-fio/up/MLBU781988082?pdp_filters=item_id%3AMLB4716282936&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4716282936&sid=affiliates	https://meli.la/1tD2jB8	https://http2.mlstatic.com/D_Q_NP_2X_833001-MLB91243130648_092025-AB.webp	1000 vendidos no Mercado Livre	3
mercado-livre	MLB6007008796	Paquímetro Digital De Alta Precisão Ferramenta De Medição Profissional 150mm (6 Polegadas) + 2 Baterias	R$ 25,65	4.8		10mil	22	https://www.mercadolivre.com.br/paquimetro-digital-de-alta-precisao-ferramenta-de-medicao-profissional-150mm-6-polegadas-2-baterias/p/MLB62834179?pdp_filters=item_id%3AMLB6007008796&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB6007008796&sid=affiliates	https://meli.la/1EoHywJ	https://http2.mlstatic.com/D_Q_NP_2X_958955-MLA100940911894_122025-AB.webp	10mil vendidos no Mercado Livre	4
mercado-livre	MLB5360733834	Klm Kit Sds Plus Martelete Ponteiro E Talhadeiras Jogo 3 Peças 20mm E 40mm Profissional	R$ 30	4.8		10mil	20	https://www.mercadolivre.com.br/klm-kit-sds-plus-martelete-ponteiro-e-talhadeiras-jogo-3-pecas-20mm-e-40mm-profissional/p/MLB47892578?pdp_filters=item_id%3AMLB5360733834&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5360733834&sid=affiliates	https://meli.la/1kWPBuR	https://http2.mlstatic.com/D_Q_NP_2X_874075-MLA109554428598_042026-AB.webp	10mil vendidos no Mercado Livre	5
mercado-livre	MLB4419922077	Lavadora De Alta Pressão C/ Jato Vap Regulável Hlx1600 Tekna Cor Amarelo Frequência 60Hz	R$ 315,99	4.8		10mil	20	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-c-jato-vap-regulavel-hlx1600-tekna-cor-amarelo-frequencia-60hz/p/MLB28358613?pdp_filters=item_id%3AMLB4419922077&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4419922077&sid=affiliates	https://meli.la/18cAg87	https://http2.mlstatic.com/D_Q_NP_2X_866818-MLA112775593000_062026-AB.webp	10mil vendidos no Mercado Livre	6
mercado-livre	MLB3368477333	Filtro Regulador Ar Compressor 1/4 Com Manometro E Suporte	R$ 34	4.7		5mil	20	https://www.mercadolivre.com.br/filtro-regulador-ar-compressor-14-com-manometro-e-suporte/up/MLBU1732699344?pdp_filters=item_id%3AMLB3368477333&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB3368477333&sid=affiliates	https://meli.la/2tGqdJN	https://http2.mlstatic.com/D_Q_NP_2X_714043-MLB114370417315_072026-AB.webp	5mil vendidos no Mercado Livre	7
mercado-livre	MLB4216019291	Tesoura Elétrica Aitoolzo Sem Fio Tecidos Papelão Couro 127/220v Laranja	R$ 187,99	4.9		1000	20	https://www.mercadolivre.com.br/tesoura-eletrica-aitoolzo-sem-fio-tecidos-papelao-couro/up/MLBU3433206321?pdp_filters=item_id%3AMLB4216019291&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4216019291&sid=affiliates	https://meli.la/2QrQxEN	https://http2.mlstatic.com/D_Q_NP_2X_934659-MLB94992522190_102025-AB.webp	1000 vendidos no Mercado Livre	8
mercado-livre	MLB4794280851	Martelete Demolidor 5,4 Kg 900w M8600b Sextavado Makita Mt	R$ 1.235	4.8		500	20	https://www.mercadolivre.com.br/martelete-demolidor-54-kg-900w-m8600b-sextavado-makita-mt/p/MLB47263796?pdp_filters=item_id%3AMLB4794280851&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4794280851&sid=affiliates	https://meli.la/2mHPG7y	https://http2.mlstatic.com/D_Q_NP_2X_786256-MLA99850396189_112025-AB.webp	500 vendidos no Mercado Livre	9
mercado-livre	MLB5117688186	Lavadora De Alta Pressão Lav1300 Libras Vonder 1.300lbf	R$ 269,92	4.8		10mil	19	https://produto.mercadolivre.com.br/MLB-5117688186-lavadora-de-alta-presso-lav1300-libras-vonder-1300lbf-_JM?searchVariation=185462759413&pdp_filters=item_id%3AMLB5117688186&extra_comm=true&brand_comm=false#polycard_client=affiliates&sid=affiliates	https://meli.la/2a39wat	https://http2.mlstatic.com/D_Q_NP_2X_651172-MLB98386075371_112025-AB-lavadora-de-alta-presso-lav1300-libras-vonder-1300lbf.webp	10mil vendidos no Mercado Livre	10
mercado-livre	MLB6018852368	Moto Serra Elétrica 12 Polegadas Portátil 2 Baterias Vermelho 110/127/220v	R$ 362	4.7		1000	19	https://www.mercadolivre.com.br/moto-serra-eletrica-12-polegadas-portatil-2-baterias/up/MLBU3666876816?pdp_filters=item_id%3AMLB6018852368&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB6018852368&sid=affiliates	https://meli.la/1RshbKM	https://http2.mlstatic.com/D_Q_NP_2X_972941-MLB106013055061_012026-AB.webp	1000 vendidos no Mercado Livre	11
mercado-livre	MLB3927983235	Kit Engate Rápido Pneumático 1/4 Acessórios Compressor Mangueira Ar Comprimido Alta Vazão Evotek Ferramentas	R$ 65,31	4.7		10mil	18	https://www.mercadolivre.com.br/kit-engate-rapido-pneumatico-14-acessorios-compressor-mangueira-ar-comprimido-alta-vazao-evotek-ferramentas/p/MLB44596676?pdp_filters=item_id%3AMLB3927983235&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB3927983235&sid=affiliates	https://meli.la/1M6MimJ	https://http2.mlstatic.com/D_Q_NP_2X_810534-MLA113906973493_062026-AB.webp	10mil vendidos no Mercado Livre	12
mercado-livre	MLB1842823248	Pressostato Compressor De Ar Automático 125-175 Libras 1 Via	R$ 46,51	4.7		1000	18	https://www.mercadolivre.com.br/pressostato-compressor-de-ar-automatico-125175-libras-1-via/up/MLBU736694294?pdp_filters=item_id%3AMLB1842823248&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB1842823248&sid=affiliates	https://meli.la/1WYsUX3	https://http2.mlstatic.com/D_Q_NP_2X_855062-MLB75168616660_032024-AB.webp	1000 vendidos no Mercado Livre	13
mercado-livre	MLB5365784650	Maquina Inversora Solda Mig 160a 3 Em 1 Tig Lift Acessórios Amarelo 220v	R$ 503,10	4.8		10mil	17	https://www.mercadolivre.com.br/maquina-inversora-solda-mig-160a-3-em-1-tig-lift-acessorios/up/MLBU3147529744?pdp_filters=item_id%3AMLB5365784650&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5365784650&sid=affiliates	https://meli.la/1pGwWMV	https://http2.mlstatic.com/D_Q_NP_2X_657210-MLB111079373466_052026-AB.webp	10mil vendidos no Mercado Livre	14
mercado-livre	MLB5337108432	Plaina Elétrica Manual Profissional 1500w 2 Lâminas Dobevi	R$ 279,44	4.8		5mil	17	https://produto.mercadolivre.com.br/MLB-5337108432-plaina-eletrica-manual-profissional-1500w-2-lminas-dobevi-_JM?searchVariation=183261876188&pdp_filters=item_id%3AMLB5337108432&extra_comm=true&brand_comm=false#polycard_client=affiliates&sid=affiliates	https://meli.la/21Zp9p3	https://http2.mlstatic.com/D_Q_NP_2X_970666-MLB114619827631_072026-AB-plaina-eletrica-manual-profissional-1500w-2-lminas-dobevi.webp	5mil vendidos no Mercado Livre	15
mercado-livre	MLB5205413158	Carrinho Vermelho Esteira 150kg Para Mecanicas Com Encosto	R$ 169,88	4.9		1000	17	https://www.mercadolivre.com.br/carrinho-vermelho-esteira-150kg-para-mecanicas-com-encosto/up/MLBU2875747533?pdp_filters=item_id%3AMLB5205413158&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5205413158&sid=affiliates	https://meli.la/2zrs3ok	https://http2.mlstatic.com/D_Q_NP_2X_893070-MLB109134531106_042026-AB.webp	1000 vendidos no Mercado Livre	16
mercado-livre	MLB1987691537	Torques Armador 14 Berg Corneta Ferramentas Ref-5648514	R$ 57	4.8		1000	17	https://www.mercadolivre.com.br/torques-armador-14-berg-corneta-ferramentas-ref5648514/up/MLBU599851498?pdp_filters=item_id%3AMLB1987691537&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB1987691537&sid=affiliates	https://meli.la/2ZUj2Lz	https://http2.mlstatic.com/D_Q_NP_2X_700193-MLB111613343777_052026-AB.webp	1000 vendidos no Mercado Livre	17
mercado-livre	MLB5745919794	Auxiliar Partida Portátil Veicular Compressor Ar Emergência	R$ 179,40	4.8		1000	17	https://www.mercadolivre.com.br/auxiliar-partida-portatil-veicular-compressor-ar-emergencia/up/MLBU3452582928?pdp_filters=item_id%3AMLB5745919794&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5745919794&sid=affiliates	https://meli.la/1hQAPsb	https://http2.mlstatic.com/D_Q_NP_2X_952601-MLB104060579421_012026-AB.webp	1000 vendidos no Mercado Livre	18
mercado-livre	MLB4542818811	Kit Jogo Chave De Fenda E Philips 12 Peças Ferramenta Imantada Profissional S Siqueira	R$ 71,94	5		500	17	https://www.mercadolivre.com.br/kit-jogo-chave-de-fenda-e-philips-12-pecas-ferramenta-imantada-profissional-s-siqueira/p/MLB66765599?pdp_filters=item_id%3AMLB4542818811&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4542818811&sid=affiliates	https://meli.la/1yaLMgw	https://http2.mlstatic.com/D_Q_NP_2X_894762-MLA108879982613_032026-AB.webp	500 vendidos no Mercado Livre	19
mercado-livre	MLB7086896722	Kit de Ferramentas 120 Peças Furadeira Parafusadeira Impacto 21V 35Nm Mandril 10mm 2 Baterias Maleta B-TEK BT-658 Jogo Profissional a Bateria Sem Fio Soquetes Brocas Bits Alicate Reparos Manutenção	R$ 280,20	5		50	17	https://www.mercadolivre.com.br/kit-de-ferramentas-120-pecas-furadeira-parafusadeira-impacto-21v-35nm-mandril-10mm-2-baterias-maleta-b-tek-bt-658-jogo-profissional-a-bateria-sem-fio-soquetes-brocas-bits-alicate-reparos-manutencao/p/MLB74938179?pdp_filters=item_id%3AMLB7086896722&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB7086896722&sid=affiliates	https://meli.la/1Ekupa7	https://http2.mlstatic.com/D_Q_NP_2X_674286-MLA114064477207_072026-AB.webp	50 vendidos no Mercado Livre	20
mercado-livre	MLB6948468140	Martelo Demolidor Hanabi 45j 110 V Rompedor Pesado Cor Azul Martelete Rompedor Demolidor 1240w 1800bpm Com Tanque Rompedor Industrial	R$ 779,99	4.8		25	17	https://www.mercadolivre.com.br/martelo-demolidor-hanabi-45j-110-v-rompedor-pesado-cor-azul-martelete-rompedor-demolidor-1240w-1800bpm-com-tanque-rompedor-industrial/p/MLB63824771?pdp_filters=item_id%3AMLB6948468140&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB6948468140&sid=affiliates	https://meli.la/2Hi1qGK	https://http2.mlstatic.com/D_Q_NP_2X_776236-MLA103533729249_012026-AB.webp	25 vendidos no Mercado Livre	21
mercado-livre	MLB4560195257	Lavadora De Alta Pressão Profissional Lava Jato Sq-011 Preto 127/220v	R$ 159,60	4.6		100	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-profissional-lava-jato-sq011/up/MLBU3893533504?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4560195257&sid=affiliates	https://meli.la/129A3US	https://http2.mlstatic.com/D_Q_NP_2X_960497-MLB111984600414_062026-AB.webp	100 vendidos no Mercado Livre	22
mercado-livre	MLB4786967488	Jogo Kit Caixa Ferramentas 129 Pçs Estojo Plastico Maleta Preto	R$ 99,90	4.9		1000	12	https://www.mercadolivre.com.br/jogo-kit-caixa-ferramentas-129-pcs-estojo-plastico-maleta/up/MLBU782542764?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4786967488&sid=affiliates	https://meli.la/13h7SJm	https://http2.mlstatic.com/D_Q_NP_2X_986718-MLB111940142917_052026-AB.webp	1000 vendidos no Mercado Livre	23
mercado-livre	MLB3399471171	Kit Completo Aerografia Mini Compressor Ar + Aerógrafo 0,3mm	R$ 377,61	4.7		10mil	16	https://www.mercadolivre.com.br/kit-completo-aerografia-mini-compressor-ar-aerografo-03mm/p/MLB25685239?pdp_filters=item_id%3AMLB3399471171&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB3399471171&sid=affiliates	https://meli.la/2PeQn8w	https://http2.mlstatic.com/D_Q_NP_2X_670452-MLA99483709052_112025-AB.webp	10mil vendidos no Mercado Livre	24
mercado-livre	MLB5433775144	5m Mangueira Para Lavadora Alta Pressão Wap Ousada Plus 2200 Preto	R$ 62,15	4.8		5mil	16	https://www.mercadolivre.com.br/5m-mangueira-para-lavadora-alta-pressao-wap-ousada-plus-2200/up/MLBU3234241931?pdp_filters=item_id%3AMLB5433775144&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5433775144&sid=affiliates	https://meli.la/1GHPUcc	https://http2.mlstatic.com/D_Q_NP_2X_949594-MLB111047511915_042026-AB.webp	5mil vendidos no Mercado Livre	25
mercado-livre	MLB4907162813	Calibrador Compressor Pneu Digital Bomba Ar Auxiliar Partida	R$ 186	4.8		1000	16	https://www.mercadolivre.com.br/calibrador-compressor-pneu-digital-bomba-ar-auxiliar-partida/p/MLB56111519?pdp_filters=item_id%3AMLB4907162813&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4907162813&sid=affiliates	https://meli.la/2xbYv8g	https://http2.mlstatic.com/D_Q_NP_2X_650172-MLA99524411784_122025-AB.webp	1000 vendidos no Mercado Livre	26
mercado-livre	MLB3402020623	Serra Circular Elétrica 185mm 1000w Frequência 60Hz Pró Euro	R$ 241,43	4.5		1000	16	https://www.mercadolivre.com.br/serra-circular-eletrica-185mm-1000w-frequencia-60hz-pro-euro/p/MLB23854930?pdp_filters=item_id%3AMLB3402020623&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB3402020623&sid=affiliates	https://meli.la/1hAbirz	https://http2.mlstatic.com/D_Q_NP_2X_698404-MLA110593218968_052026-AB.webp	1000 vendidos no Mercado Livre	27
mercado-livre	MLB4113345367	Caixa Anel Oring Ar Condicionado Automotivo 265 Peças 18 Mod	R$ 33,90	4.9		500	16	https://www.mercadolivre.com.br/caixa-anel-oring-ar-condicionado-automotivo-265-pecas-18-mod/up/MLBU3268631735?pdp_filters=item_id%3AMLB4113345367&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB4113345367&sid=affiliates	https://meli.la/17somNn	https://http2.mlstatic.com/D_Q_NP_2X_614139-MLB113150815971_062026-AB.webp	500 vendidos no Mercado Livre	28
mercado-livre	MLB3829147477	Máquina Solda 150a Flex Mig Mma Tig Lift Bivolt + Arame 1kg	R$ 674,90	4.8		500	16	https://www.mercadolivre.com.br/maquina-solda-150a-flex-mig-mma-tig-lift-bivolt--arame-1kg/up/MLBU1979808275?pdp_filters=item_id%3AMLB3829147477&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB3829147477&sid=affiliates	https://meli.la/1CuNmWU	https://http2.mlstatic.com/D_Q_NP_2X_991607-MLB99765225454_122025-AB.webp	500 vendidos no Mercado Livre	29
mercado-livre	MLB5932934872	Kit Chave Precisão Profissional 115 Peças Magnético Manutenção Celular Notebook Jogo Compacta Multiuso iPhone Computador Vídeo Game Tablet Philips FendaTorx Y Nixzen	R$ 33,90	4.7		10mil	13	https://www.mercadolivre.com.br/kit-chave-precisao-profissional-115-pecas-magnetico-manutencao-celular-notebook-jogo-compacta-multiuso-iphone-computador-video-game-tablet-philips-fendatorx-y-nixzen/p/MLB62110990?pdp_filters=item_id%3AMLB5932934872&extra_comm=true&brand_comm=false#polycard_client=affiliates&wid=MLB5932934872&sid=affiliates	https://meli.la/1S92u9z	https://http2.mlstatic.com/D_Q_NP_2X_751055-MLA112428593866_062026-AB.webp	10mil vendidos no Mercado Livre	30
mercado-livre	MLB3771505959	Parafusadeira E Furadeira Impacto The Black Tools Tb-21pw 3/8 Cor Amarelo Frequência 50/60 Hz	R$ 140,60	4.8		100mil	12	https://www.mercadolivre.com.br/parafusadeira-e-furadeira-impacto-the-black-tools-tb-21pw-38-cor-amarelo-frequencia-5060-hz/p/MLB38053317?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3771505959&sid=affiliates	https://meli.la/2JNaU6d	https://http2.mlstatic.com/D_Q_NP_2X_683617-MLA99862544303_112025-AB.webp	100mil vendidos no Mercado Livre	31
mercado-livre	MLB2793858589	Lavadora de Alta Pressão WAP Ousada Plus 2200 1500W de Potência 1750 PSI	R$ 467,41	4.7		100mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-wap-ousada-plus-2200-1500w-de-potencia-1750-psi/p/MLB15345686?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB2793858589&sid=affiliates	https://meli.la/1qsi1s3	https://http2.mlstatic.com/D_Q_NP_2X_694471-MLA96077668763_102025-AB.webp	100mil vendidos no Mercado Livre	32
mercado-livre	MLB2794432256	Lavadora de Alta Pressão Wap Ousada Plus 2200 1500W 1750 PSI	R$ 560,40	4.7		50mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-wap-ousada-plus-2200-1500w-1750-psi/p/MLB15345687?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB2794432256&sid=affiliates	https://meli.la/1DTJu3D	https://http2.mlstatic.com/D_Q_NP_2X_903761-MLA99549584628_122025-AB.webp	50mil vendidos no Mercado Livre	33
mercado-livre	MLB3809978646	Kit Parafusadeira Furadeira 2 Bat. Lct204 Makita	R$ 951,80	4.9		10mil	12	https://www.mercadolivre.com.br/kit-parafusadeira-furadeira-2-bat-lct204-makita/p/MLB19689173?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3809978646&sid=affiliates	https://meli.la/17LWAfp	https://http2.mlstatic.com/D_Q_NP_2X_917455-MLA99509523026_112025-AB.webp	10mil vendidos no Mercado Livre	34
mercado-livre	MLB5769944586	Parafusadeira Furadeira De Impacto Profissional Sem Fio 2 Baterias 21v Com Maleta Tb-21yx The Black Tools	R$ 199,90	4.9		10mil	12	https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-profissional-sem-fio-2-baterias-21v-com-maleta-tb-21yx-the-black-tools/p/MLB58927765?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5769944586&sid=affiliates	https://meli.la/1vZ2KH6	https://http2.mlstatic.com/D_Q_NP_2X_781282-MLA99513868182_112025-AB.webp	10mil vendidos no Mercado Livre	35
mercado-livre	MLB6970209096	Serra Circular Para Madeira 7.1/4pol 1600w - Hs7010 Makita Cor Azul-turquesa	R$ 760	4.9		10mil	12	https://www.mercadolivre.com.br/serra-circular-para-madeira-714pol-1600w-hs7010-makita-cor-azul-turquesa/p/MLB15462505?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB6970209096&sid=affiliates	https://meli.la/2F92W7P	https://http2.mlstatic.com/D_Q_NP_2X_790579-MLA99998058691_112025-AB.webp	10mil vendidos no Mercado Livre	36
mercado-livre	MLB3551603209	Lavadora De Alta Pressão Vonder 1400w Lav 1600 Amarelo 127 V	R$ 329,90	4.9		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-vonder-1400w-lav-1600-amarelo-127-v/p/MLB29187736?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3551603209&sid=affiliates	https://meli.la/1pMXaGZ	https://http2.mlstatic.com/D_Q_NP_2X_886456-MLA100028169609_122025-AB.webp	10mil vendidos no Mercado Livre	37
mercado-livre	MLB5041791014	Esmerilhadeira Lixadeira Angular Bte750 4.1/2 750w Com Discos 4.1/2 The Black Tools	R$ 132,05	4.8		10mil	12	https://www.mercadolivre.com.br/esmerilhadeira-lixadeira-angular-bte750-412-750w-com-discos-412-the-black-tools/p/MLB40006578?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5041791014&sid=affiliates	https://meli.la/2RieSAG	https://http2.mlstatic.com/D_Q_NP_2X_925184-MLA99848508979_112025-AB.webp	10mil vendidos no Mercado Livre	38
mercado-livre	MLB3552674321	Máquina Inversora De Solda Portatil Mma Eletrodo MI150D 120A The Black Tools	R$ 207,95	4.8		10mil	12	https://www.mercadolivre.com.br/maquina-inversora-de-solda-portatil-mma-eletrodo-mi150d-120a-the-black-tools/p/MLB29307476?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3552674321&sid=affiliates	https://meli.la/1ikvCjS	https://http2.mlstatic.com/D_Q_NP_2X_845995-MLA104461209320_012026-AB.webp	10mil vendidos no Mercado Livre	39
mercado-livre	MLB5599132594	Lavadora de Alta Pressão Compacta WAP WL 1800 1400W 1500PSI 360L/h 220V	R$ 299	4.8		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-compacta-wap-wl-1800-1400w-1500psi-360lh-220v/p/MLB53860589?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5599132594&sid=affiliates	https://meli.la/23op2aE	https://http2.mlstatic.com/D_Q_NP_2X_969245-MLA99639655414_122025-AB.webp	10mil vendidos no Mercado Livre	40
mercado-livre	MLB4167180457	Lavadora de Alta Pressão Compacta WAP WL 1800 1400W 1500PSI 360L/h 127V	R$ 299	4.8		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-compacta-wap-wl-1800-1400w-1500psi-360lh-127v/p/MLB53768796?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4167180457&sid=affiliates	https://meli.la/27sA9kt	https://http2.mlstatic.com/D_Q_NP_2X_914656-MLA112812146736_072026-AB.webp	10mil vendidos no Mercado Livre	41
mercado-livre	MLB2175051990	Lavadora de Alta Pressão Kärcher K5 motor a indução 2.100 PSI/Libras 360 L/h 1.900 W com lança turbo e lança leque 220v	R$ 978,35	4.8		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-krcher-k5-motor-a-inducao-2100-psilibras-360-lh-1900-w-com-lanca-turbo-e-lanca-leque-220v/p/MLB18611174?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB2175051990&sid=affiliates	https://meli.la/1D1ULqh	https://http2.mlstatic.com/D_Q_NP_2X_692047-MLA99979985415_112025-AB.webp	10mil vendidos no Mercado Livre	42
mercado-livre	MLB3782376983	Parafusadeira Furadeira De Impacto Profissional 21v Tb21pw Com Kit Brocas E Buchas 300 Peças The Black Tools	R$ 189,90	4.7		10mil	12	https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-profissional-21v-tb21pw-com-kit-brocas-e-buchas-300-pecas-the-black-tools/p/MLB38354932?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3782376983&sid=affiliates	https://meli.la/1SDZ49L	https://http2.mlstatic.com/D_Q_NP_2X_957677-MLA99930615627_112025-AB.webp	10mil vendidos no Mercado Livre	43
mercado-livre	MLB5257939264	Parafusadeira E Furadeira De Impacto 3/8 The Black Tools Tb21-pz Com 2 Baterias E Acessorios	R$ 144,22	4.7		10mil	12	https://www.mercadolivre.com.br/parafusadeira-e-furadeira-de-impacto-38-the-black-tools-tb21-pz-com-2-baterias-e-acessorios/p/MLB45470955?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5257939264&sid=affiliates	https://meli.la/2rYC1gu	https://http2.mlstatic.com/D_Q_NP_2X_946610-MLA99943898915_112025-AB.webp	10mil vendidos no Mercado Livre	44
mercado-livre	MLB1981433920	Lavadora de Alta Pressão WAP Premier 2600 1800W 2000 PSI com Aplicador de Detergente	R$ 689	4.7		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-wap-premier-2600-1800w-2000-psi-com-aplicador-de-detergente/p/MLB15453110?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB1981433920&sid=affiliates	https://meli.la/1WD1KPs	https://http2.mlstatic.com/D_Q_NP_2X_756743-MLA99544726526_122025-AB.webp	10mil vendidos no Mercado Livre	45
mercado-livre	MLB4674539315	Lavadora de Alta Pressão WAP Líder 2200 1750W de Potência 1800PSI com Aplicador de Detergente	R$ 699,90	4.7		10mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-wap-lider-2200-1750w-de-potencia-1800psi-com-aplicador-de-detergente/p/MLB15380543?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4674539315&sid=affiliates	https://meli.la/1e9yz4m	https://http2.mlstatic.com/D_Q_NP_2X_841350-MLA99508217916_112025-AB.webp	10mil vendidos no Mercado Livre	46
mercado-livre	MLB6481260930	Kit Chaves Ferramentas Jogo Fenda Philips Catraca Soquete Allen 46 Peças Com Maleta Completa Manual Ideal Mecânico Manutenção Casa Carro Profissional Resistente Portátil Compacto Quicko Vermelho	R$ 29	4.6		10mil	12	https://www.mercadolivre.com.br/kit-chaves-ferramentas-jogo-fenda-philips-catraca-soquete-allen-46-pecas-com-maleta-completa-manual-ideal-mecanico-manutencao-casa-carro-profissional-resistente-portatil-compacto-quicko-vermelho/p/MLB67445153?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB6481260930&sid=affiliates	https://meli.la/1i1E18t	https://http2.mlstatic.com/D_Q_NP_2X_737990-MLA109866640777_032026-AB.webp	10mil vendidos no Mercado Livre	47
mercado-livre	MLB4024727869	Kit Ferramentas C/ Maleta 178 Pçs Gedore Oficina Mecânica	R$ 990,75	4.9		5mil	12	https://www.mercadolivre.com.br/kit-ferramentas-c-maleta-178-pcs-gedore-oficina-mecanica/p/MLB44910786?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4024727869&sid=affiliates	https://meli.la/2HnAfnc	https://http2.mlstatic.com/D_Q_NP_2X_699348-MLA95503716072_102025-AB.webp	5mil vendidos no Mercado Livre	48
